ID,User,date,review,rating,type,sentiment
6,.*****1,"2024-04-17 22:14 | Phân loại hàng: Quần Jean,S",,,normal,
11,uyen_mi90,2022-09-16 15:09 | Phân loại hàng: S,Quần ok nha. Mua size tư vấn khác nhận mặc ko vừa mắc công đi đổi mấy lần. Mấy bạn bên shop nhiệt tình. Hình ảnh ko có nên lấy đỡ hình này.,,normal,"{'positive':40%,'negative':60%}"
11,uyendaynebacoancobacoi,2023-03-27 06:31 | Phân loại hàng: Xanh Rêu - M,Đẹp nma vải có vẻ mỏng =))) đc cái là lỡ cắt túi để cài nút mà bay mất cái túi,,normal,"{'positive':0%,'negative':100%}"
10,v*****1,"2023-07-01 23:49 | Phân loại hàng: ÁO CROPTOP HOA,S",,,normal,
11,v*****1,2022-09-15 13:17 | Phân loại hàng: Nâu Rêu - M,,,normal,
11,v*****1,2023-03-18 21:21 | Phân loại hàng: Đen - XL,,,normal,
11,v*****4,2023-02-19 17:26 | Phân loại hàng: Nâu Rêu - S,,,normal,
10,v*****5,"2023-07-10 11:41 | Phân loại hàng: ÁO CROPTOP HOA,L",,,normal,
6,v*****k,"2024-05-03 00:20 | Phân loại hàng: Xanh Denim,S",,,normal,
4,v*****n,"2024-03-20 08:36 | Phân loại hàng: Xám Đen,S",,,normal,
11,vanagribank,2022-10-10 08:59 | Phân loại hàng: Nâu Rêu - S,"Quần dày dặn, màu đẹp ngầu ngầu, nhưng form hơi nhỏ nên bạn nào muốn mặc kiểu y2k thì mạnh dạn lên 1,2 size. Shop hỗ trợ nhiệt tình cho m đổi qua size lớn hơn, nhanh thần tốc 😊",,normal,"{'positive':80%,'negative':20%}"
4,vanphuvu2003,"2024-02-23 13:11 | Phân loại hàng: Chun buộc tóc,M",,,normal,
4,ve30wwojr9,"2024-05-14 10:07 | Phân loại hàng: Xám Đen,S",Xinh,,normal,"{'positive':50%,'negative':50%}"
4,vi_t_lan,"2024-04-10 23:57 | Phân loại hàng: Xám Đen,M","Đúng với mô tả: không giống hìnhQuần quá mỏng, không đứng form1báo cáo",,normal,"{'positive':0%,'negative':100%}"
4,viethang181990,"2022-12-30 10:47 | Phân loại hàng: Đen,XL","Chất liệu: TốtMàu sắc: ĐenĐúng với mô tả: Đúng voi mô tảQuần siêu đẹp, siêu mát, chất vải oki la lắm ạ. Đáng tiền.",,normal,"{'positive':100%,'negative':0%}"
17,viethang181990,"2023-01-09 08:31 | Phân loại hàng: Xanh Rêu,XXL","Chất liệu: san pham tốtMàu sắc: đen,xanh rêuĐúng với mô tả: đúng với mô tảhình ảnh mang tính chất nhận xu thôi.vì mình mua lần thứ 2 rồi.đồ shop ok ạ",,normal,"{'positive':90%,'negative':10%}"
20,viletuongvy,"2022-08-19 17:12 | Phân loại hàng: Đen,XL",Hàng ổn đẹp đangz mua nên đc thử 1 lần ạ k chỉ thừa ..............,,normal,"{'positive':60%,'negative':40%}"
20,vumainhi,"2019-11-14 19:53 | Phân loại hàng: Đen,L","Ưng quần hơn áo ạ! Quần chất mát, form đẹp, rộng hơn bảng size 1 chút nhưng mà rộng còn hơn chật nhỉ🤣🤣🤣 Áo blazer form chuẩn, vai đứng nên trông tôn dáng lắm! E chụp kỉ yếu xog có hình sẽ gửi feedback cho shop nhé ạ! Rất ưngggg!!!! Các bn muốn mua cứ tin tưởng shop tư vấn nhé",,normal,"{'positive':100%,'negative':0%}"
17,vylan045,"2022-12-25 23:25 | Phân loại hàng: Quần Túi Hộp Nâu,M","On the one hand, there are some benefits of online shopping. Firstly, it is a quicker and cheaper way to shop since people can buy products at home without having to go to stores or shopping malls. For example, Amazon and eBay are two popular websites that provide a hu",,normal,"{'positive':0%,'negative':20%}"
18,vyvydang327,"2024-03-14 11:38 | Phân loại hàng: Hoa cúc,L",,,normal,
6,w*****e,"2024-06-06 13:58 | Phân loại hàng: Quần Jean,M",,,normal,
10,wnbsf5u0mi,"2023-07-05 20:48 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Chất liệu: bòMàu sắc: đúngĐúng với mô tả: đúng,,normal,"{'positive':100%,'negative':0%}"
4,x*****7,"2024-06-05 12:14 | Phân loại hàng: Xám Đen,S",,,normal,
16,xinhchipp048,"2024-04-19 21:01 | Phân loại hàng: Quần Ribbon Xám,M","Chất liệu: chuẩnĐúng với mô tả: đúng với mô tảMàu sắc: đẹpThời gian giao hàng nhanh đóng gói sản phẩm đẹp và giá thành sản phẩm hợp với túi tiền ,❤️❤️❤️❤️❤️ tiếp tục ủng hộ shop lần sau!!!!!",,normal,"{'positive':100%,'negative':0%}"
15,xiximuoimuoi,2019-05-19 17:48 | Phân loại hàng: Size L,shop đóng gói rất cẩn thận ! Quần y ảnh,,normal,"{'positive':100%,'negative':0%}"
17,xuan252,"2023-02-13 17:05 | Phân loại hàng: Xanh Rêu,XXL","Chất liệu: kakiMàu sắc: chuẩnĐúng với mô tả: 9/10Quần hơi dài so với mình, bạn nào cao m6 trở lên mặc sẽ rất đẹp, nên mua size to nếu bạn thích rộng rãi nhé (hình ảnh chỉ mang tính chất nhận xu, do mình lười chụp)",,normal,"{'positive':80%,'negative':20%}"
17,xuanmai2629,"2023-04-04 17:13 | Phân loại hàng: Xanh Rêu,XXL",Chất liệu: dù maybeĐúng với mô tả: dungMàu sắc: xanh rêuĐẹp giống trong ảnh vừa văn với body cảm ơn shop vì có size lớn,,normal,"{'positive':100%,'negative':0%}"
16,xuannthanh040,"2024-07-11 14:58 | Phân loại hàng: Quần Ribbon Xám,L",quần đẹp,,normal,"{'positive':80%,'negative':20%}"
4,xuanphuong.ng,"2024-05-13 11:51 | Phân loại hàng: Xám Đen,M","Chất lượng sản phẩm khá tốt. Đóng gói cẩn thận, giao hàng nhanh",,normal,"{'positive':95%,'negative':5%}"
13,xudieulinh,"2023-07-16 15:10 | Phân loại hàng: 5,S",Chất liệu: vai memĐúng với mô tả: đẹpMàu sắc: nâuHàng đẹp chuẩn😍,,normal,"{'positive':100%,'negative':0%}"
4,xzurv5wy5c,"2024-01-31 16:42 | Phân loại hàng: Xám Đen,S","Chất liệu: okĐúng với mô tả: tầm 90% ,vải hơi mỏng 1 chútMàu sắc: nhạt hơn hình 1 chút1.Lời nhận xét đầu tiên là thái độ shop thân thiện ,trl giải đáp thắc mắc khách hàng tốt ,với mình là hài lòng 2.Mọi người có thể tham khảo lần mua này của mình để rút kinh nghiệm lần sau",,normal,"{'positive':75%,'negative':25%}"
20,y*****.,"2020-08-19 15:56 | Phân loại hàng: Đen,M",,,normal,
16,y*****6,"2024-05-07 23:39 | Phân loại hàng: Full set 2,XL",,,normal,
13,y*****a,"2023-09-01 13:24 | Phân loại hàng: 9,M",,,normal,
18,y*****a,"2023-09-01 13:24 | Phân loại hàng: Pennes,M",,,normal,
10,y*****c,"2023-10-10 17:51 | Phân loại hàng: ÁO CROPTOP HOA,L",,,normal,
7,ygj01_d5_q,"2021-04-15 17:12 | Phân loại hàng: Quần Tây,L","Nhận đồ khá ưng cả dáng và chất vải. Tuy nhiên giao hàng hơi lâu và chia ra 2 lần giao, thiếu hàng cũng k báo lại mình mà bỏ tiền bào trong, lần sau mua thì mong là shop k giao thiếu và chậm nữa",,normal,"{'positive':50%,'negative':50%}"
17,yingpeachy,"2022-11-16 10:36 | Phân loại hàng: Đen,XXL",Đúng với mô tả: đún dzịTiền nào của nấy là có thật nha!! Quần siu đẹppppp 🥹✌🏻 hốt liềng ik các pạnnnn,,normal,"{'positive':100%,'negative':0%}"
10,yiuhellen,"2023-11-20 12:23 | Phân loại hàng: QUẦN JEAN NHÚNG,S","Quần đẹp mà mỗi tội mình lùn quá mặc ko đc đẹp lưng nó cao nữa, cắt ngắn thì mặc chắc sẽ ko đẹp, nên là đưa cho em gái nó mặc",,normal,"{'positive':40%,'negative':60%}"
11,ypb7c91b0w,2022-07-18 10:40 | Phân loại hàng: XL,Chất liệu: mỏngMàu sắc: xanh nhẹĐúng với mô tả: xanhemẻm ghé anh nha em đi ngủ đây ạ shop ạ em cảm ơn ạ em có nhờ chị mua cái áo khoác,,normal,"{'positive':80%,'negative':20%}"
18,yphuong.ph,"2024-03-15 12:14 | Phân loại hàng: Cali Xám,L",,,normal,
17,yuu__nii,"2023-09-16 20:16 | Phân loại hàng: Xám,M","Đúng với mô tả: đúngMàu sắc: xámChất liệu: hong bt( cotton hay dù á)Giao hàng nhanh. Đóng gói sp ok. Quần mặc lên nhìn đẹp và khá là ok. Hong có chỉ thừa, mk đặt size mà vẫm thấy dài quá nên mk đã cắt bớt đi một chút. Hong đc đứng from chả lắm thôi nhg trông cx khá ổn",,normal,"{'positive':80%,'negative':20%}"
13,z*****1,"2022-12-01 15:55 | Phân loại hàng: 6,XL",,,normal,
17,z*****2,"2023-03-05 14:49 | Phân loại hàng: Xanh Rêu,M",,,normal,
2,zajs2lsvmx,"2023-11-21 12:12 | Phân loại hàng: Xanh,XL",Đẹp lắm luôn,,normal,"{'positive':100%,'negative':0%}"
