User,tanggal waktu,review
0mdmnzuehf,"2024-08-08 15:23 | Phân loại hàng: Kem,M",Chất liệu: …Màu sắc: trắngĐúng với mô tả: đúngVải này mặc lên sẽ hơi nóng
d*****5,"2024-08-07 15:53 | Phân loại hàng: Xanh,M","2024-08-07 15:53 | Phân loại hàng: Xanh,M"
t*****2,"2024-06-14 09:46 | Phân loại hàng: Đen,M","2024-06-14 09:46 | Phân loại hàng: Đen,M"
zynkhongvui05,"2024-08-08 00:19 | Phân loại hàng: Kem,L",Oke I can do it later but I need to do something else if you need me
b*****i,"2024-08-07 17:58 | Phân loại hàng: Đen,M","2024-08-07 17:58 | Phân loại hàng: Đen,M"
veqd9dgco1,"2024-06-07 22:15 | Phân loại hàng: Kem,M",Màu sắc: dễ thươngĐúng với mô tả: đúngChất liệu: ổnÁo thun dễ thương
q*****l,"2024-07-30 09:42 | Phân loại hàng: Xanh,M","2024-07-30 09:42 | Phân loại hàng: Xanh,M"
loccute2k3,"2024-06-22 11:32 | Phân loại hàng: Kem,M","Màu sắc: beChất liệu: vảiĐúng với mô tả: đúngÁo đẹp lắm ạ, mình rất thích, nên mua áo nhỏ hơn 1 size nhé mn, tại áo hơi to ấy ạ"
kcmtxwl2r_,"2024-06-23 13:40 | Phân loại hàng: Hồng,M",Đúng với mô tả: đúngChất liệu: cottonMàu sắc: hồngÁo đẹp lắm nha mọi người mua liền đii m55 38kg size M hơi to so với mình🙌
linhnguynhoi608,"2024-08-08 10:49 | Phân loại hàng: Kem,L",Màu sắc: màu beChất liệu: vải ưngĐúng với mô tả: đúng với mô tả
s7pv7_x5xm,"2024-06-09 16:14 | Phân loại hàng: Đen,M","Áo đẹp vãi k như mik nghĩ lắm nhma cx đc 
So vs giá tiền thì vậy cx ổn ( hình mang tính chất minh họa áo tặng r k có hình)"
anhpupyciu,"2024-06-16 18:27 | Phân loại hàng: Hồng,M","đây là lần đầu mình mua, mình thấy giá hợp lí, vải áo mềm mặc mát, mặc thoả mái"
nhiituyt485,"2024-08-07 13:30 | Phân loại hàng: Đen,M",áo chinh xỉu shop tư vấn nhiệt tình sẽ ủng hộ nhiều lần nee
26p9ugjsio,"2024-06-12 13:25 | Phân loại hàng: Đen,L","Đúng với mô tả: đúngMàu sắc: đenÁo đẹp nha , giá này thì quá okeee ạ ,size này khá đúng á ,kĩ hơn có thể hỏi thêm shop"
anhanh502,"2024-06-12 20:05 | Phân loại hàng: Kem,M",áo màu be khá mỏng ít lộ nên ok vài mịn mới mua nên khum biết có đổ logbo khong
nhuwyies,"2024-08-07 09:07 | Phân loại hàng: Kem,M",săn được giá rẻ mà còn siêu đẹp lên hình còn đẹp hơn nữa
d*****6,"2024-06-16 18:59 | Phân loại hàng: Đen,L","2024-06-16 18:59 | Phân loại hàng: Đen,L"
asdt9g4ma0,"2024-08-08 01:08 | Phân loại hàng: Kem,L",Đúng với mô tả: 10/10Chất liệu: vảiMàu sắc: beNên mua
gianglamle276,"2024-06-07 11:49 | Phân loại hàng: Kem,M",Màu sắc: vàng hơn so với ảnhĐúng với mô tả: đúngChất liệu: khá mátHàng ổn nên mua nhưng mỗi tội màu hơi vàng số với ảnh
bm7oldccfa,"2024-06-17 08:20 | Phân loại hàng: Hồng,M","Đúng với mô tả: dung voi mo ta san phamChất liệu: cottonMàu sắc: hồng đengiao hàng nhanh, áo không bị mỏng"
nhihnh131,"2024-05-24 15:23 | Phân loại hàng: Hồng,M","Màu áo xinh lắm luôn nha , form áo cũng rất là xinh luôn, giá rẻ, giao hàng siêu nhanh luôn ạ"
7*****v,"2024-06-08 12:21 | Phân loại hàng: Kem,L","2024-06-08 12:21 | Phân loại hàng: Kem,L"
omcyq_5frj,"2024-06-12 17:56 | Phân loại hàng: Kem,L",Màu sắc: beChất liệu: okeĐúng với mô tả: đúngÁo đẹp vải oke bo chun cổ oke dài thoải mái vuii rồiii
hnhthu526,"2024-08-06 20:22 | Phân loại hàng: Kem,M",Màu sắc: giống như hìnhChất liệu: k bietĐúng với mô tả: nhưng mà mua size nhỏ nhất nhưng mặc bị rộng
p*****7,"2024-05-28 11:28 | Phân loại hàng: Hồng,M","2024-05-28 11:28 | Phân loại hàng: Hồng,M"
nphguong,"2024-05-19 18:07 | Phân loại hàng: Kem,L","Đúng với mô tả: chuanMàu sắc: kemChất liệu: cottonĐã mua lần 2 sp ok lắm nhaa
 1m58 nặng 47kg mặc sl L phủ mông luon ạ
 Hình ảnh chỉ mang tính chất nhận xu"
_thiennha_,"2024-06-15 16:32 | Phân loại hàng: Kem,M","Màu sắc: kemĐúng với mô tả: đúngHàng giao nhanh nha. Đóng gói cẩn thận, hàng siu đẹp luonn🌷🫧"
p*****z,"2024-06-13 17:30 | Phân loại hàng: Đen,L","2024-06-13 17:30 | Phân loại hàng: Đen,L"
hnngia752,"2024-06-09 09:15 | Phân loại hàng: Kem,L",Màu sắc: đúng với mô tảĐúng với mô tả: tốtChất liệu: đúng với mô tảKkkk you have a good weekend and
trnthungn969,"2024-05-26 18:31 | Phân loại hàng: Kem,M",Áo đẹp dày dặn chất lượng tốt mặc mùa hè rất là mát không bị bí thống hút mồ hôi rất tốt
fw3f6ymy6u,"2024-06-12 17:10 | Phân loại hàng: Kem,M","Chất liệu: hong biếtĐúng với mô tả: đúngMàu sắc: đẹpShipper thân thiện, hang tuyệt vời"
h*****h,"2024-06-10 15:45 | Phân loại hàng: Kem,M","2024-06-10 15:45 | Phân loại hàng: Kem,M"
kimanh10a7,"2024-06-08 10:32 | Phân loại hàng: Xanh,M","Hình ảnh và video mang tính chất nhận xu. 
Shop giao đủ, đúng mẫu."
i6awc1qmqk,"2024-06-19 15:11 | Phân loại hàng: Hồng,L",chất lượng của sản phẩm tuyệt vời giao hàng nhanh chóng nên mua nha mọi người
h*****1,"2024-05-21 19:38 | Phân loại hàng: Kem,L","2024-05-21 19:38 | Phân loại hàng: Kem,L"
hlan3010,"2024-05-22 14:45 | Phân loại hàng: Đen,L","quần 10/10 form siêu đẹp luôn nhé, chất đẹp mặc thoải mái giao hàng nhanh"
n*****n,"2024-05-19 22:45 | Phân loại hàng: Kem,L","2024-05-19 22:45 | Phân loại hàng: Kem,L"
m*****i,"2024-06-09 12:37 | Phân loại hàng: Kem,L","2024-06-09 12:37 | Phân loại hàng: Kem,L"
chien262_u,"2024-05-19 01:12 | Phân loại hàng: Đen,L","Áo okela lắm nên mua nha 
Hình ảnh mang tính chất tượng trưng để nhận xu"
l*****5,"2024-06-09 00:34 | Phân loại hàng: Đen,M","2024-06-09 00:34 | Phân loại hàng: Đen,M"
thuychien1111,"2024-06-11 14:21 | Phân loại hàng: Đen,XL",Hàng đẹp lắm lại còn rẻ nữa nha lên mua  nói tóm lại là rấtt ổnn nha
giahan20071096,"2024-06-16 13:31 | Phân loại hàng: Kem,L",Sản phẩm tuyệt vời nha mọi ng nên mua không có gì để chê hết djjdjd
a*****6,"2024-06-06 18:46 | Phân loại hàng: Kem,L","2024-06-06 18:46 | Phân loại hàng: Kem,L"
danhthilexuan123,"2024-06-21 14:03 | Phân loại hàng: Đen,M",Chất liệu: ko btMàu sắc: đenĐúng với mô tả: Hà Nội của mình với quần jeans củaHà Nội của tôi cũng không được phép sử dụng đất
minhchau894,"2024-06-24 10:50 | Phân loại hàng: Xanh,XL","Đồ rất đẹp, chất vải rất ok lun á giao hàng nhanh nx, đủ số lượng"
minhchau894,"2024-06-24 10:52 | Phân loại hàng: Đen,XL","Đồ rất đẹp, chất vải rất ok lun á giao hàng nhanh nx, đủ số lượng"
ahxmiish,"2024-08-06 14:20 | Phân loại hàng: Đen,M","Đúng với mô tả: đúng với mô tảMàu sắc: đenChất liệu: vảiLười chụp quá nên mọi người thông cảm nhe, nhưng mà áo đẹp, ouki lắm"
thinnhinguyntrn,"2024-06-07 05:44 | Phân loại hàng: Kem,M","sản phẩm oke, giá thành hợp lí,shop  hàng cẩn thận, nhanh chóng"
q*****g,"2024-06-13 10:32 | Phân loại hàng: Đen,M","2024-06-13 10:32 | Phân loại hàng: Đen,M"
n.anhhss,"2024-06-16 16:19 | Phân loại hàng: Kem,M","Giao hàng nhanh, giao đúng sản phẩm đã đặt. Áo xinh lắm luôn í."
nhat_nh_kj,"2024-05-19 19:36 | Phân loại hàng: Hồng,L",Chất liệu: không biếtMàu sắc: cũng đượcSăn được áo rẻ nên thấy được cx tạm ưng ý ..
lethuyy123,"2024-06-20 23:27 | Phân loại hàng: Kem,M","Màu sắc: beChất lượng sản phẩm tốt 
Giao hàng nhanh 
Tuyệt vời…………………"
btkimngan2004,"2024-06-02 20:25 | Phân loại hàng: Đen,M",Áo rất xinhh giao hàng rất nhanh lần sau sẽ ủng shop tiếp ạaaaa 👉👈
6aj5go8ia3,"2024-08-06 10:41 | Phân loại hàng: Kem,XL",Phù hợp với giá tiền. Giao hàng đúng thời gian dự kiến. Săn sale
camhuonglamyhi,"2024-06-28 15:13 | Phân loại hàng: Kem,XL",Kkk dễ thương lắm nha xinh xẽo xinh đẹp và hạnh phúc và thành công trong cuộc đời anh không có gì đâu mà anh không
tkbqpdanrh,"2024-07-02 06:12 | Phân loại hàng: Kem,L",Đúng với mô tả: dungChất liệu: vaiMàu sắc: kemÁo đẹp nên mua nha mọi người ghị dhjk dhjk gfff hhjjn ggh
l*****6,"2024-05-31 00:17 | Phân loại hàng: Kem,M","2024-05-31 00:17 | Phân loại hàng: Kem,M"
a*****1,"2024-08-01 21:16 | Phân loại hàng: Xanh,M","2024-08-01 21:16 | Phân loại hàng: Xanh,M"
ue4wmwqr1k,"2024-07-31 17:43 | Phân loại hàng: Đen,L","VỢ ĐI DU HỌC, DẮT BẠN TRAI VỀ NHÀ, ANH CHỒNG VUI VẺ ĐỂ CẢ 3 SỐNG CHUNG 🤨
Anh chồng chia sẻ: ""Vợ tôi đã trải qua khoảng thời gian khó khăn ở nước ngoài. Tôi thực sự biết ơn người bạn trai đã luôn ở bên cạnh và hỗ trợ cô ấy. Việc vợ tôi hẹn hò với anh ấy chứng tỏ anh ấy là một người thú vị”.
Hiện cả ba đang sống chung dưới một mái nhà. Họ cùng nhau nấu ăn, làm việc nhà và khi vợ chồng bất đồng quan điểm, bạn trai luôn là người đứng ra hòa giải. 🤡
-----
#DuskMusic"
03vuqv8amo,"2024-05-15 07:19 | Phân loại hàng: Đen,XL",mình một người đã mua rất nhiều đồ của shop. áo lần này shop đã cải tiến về phông áo và cổ áo cũng rất chắc chắn tuy nhiên chất vải lại không được đẹp bằng những áo mình mua trước đó huhu vải này nhìn v thôi nma nó rất dễ bị xù mong shop có thể giữ nguyên chất liệu như lúc đầu😞
tiencam1422007,"2024-07-01 18:30 | Phân loại hàng: Hồng,M",Đúng với mô tả: đúng với mô tảMàu sắc: hồng babyChất liệu: cottonáo xinh lắm nha săn sale có 92k đẹp lắm
t*****n,"2024-05-17 19:18 | Phân loại hàng: Hồng,L","2024-05-17 19:18 | Phân loại hàng: Hồng,L"
anhsilver01,"2024-05-15 18:43 | Phân loại hàng: Kem,L",Hình ảnh và video chỉ mang tính chất minh hoạ còn sản phẩm thì tốt
trieutkimdanh_26,"2024-05-29 20:22 | Phân loại hàng: Xanh,M",Chất liệu: vaitĐúng với mô tả: đúngMàu sắc: xang dươngchất siêu xịnnnn nha. màu cũng đẹp quan trọng là giá rẻ mà chất lượng rất ưng mới nhân hàng mình đã đặt cái th2 rùiiii ><
y*****5,"2024-05-14 20:20 | Phân loại hàng: Đen,XL","2024-05-14 20:20 | Phân loại hàng: Đen,XL"
thphngthonguyn421,"2024-08-02 20:25 | Phân loại hàng: Kem,M","Hàng giao khá nhanh 
Mua áo tưởng màu kem ai ngờ vàng nhạt
Chất lượng áo tốt k ngờ
Nên mua nha"
tran.tran1401,"2024-05-16 17:16 | Phân loại hàng: Hồng,M","Đúng với mô tả: dungMàu sắc: hongVải ok đã mua lần 2 vẫn ưng, y hình mọi người yên tâm nhé"
e_zaac57ms,"2024-07-20 18:40 | Phân loại hàng: Kem,M","Áo đẹp lắm nhee, chất áo đẹp dày dặn phù hợp giá tiền, áo mặc mát. Mê lắm í"
c*****9,"2024-08-02 14:02 | Phân loại hàng: Hồng,L","2024-08-02 14:02 | Phân loại hàng: Hồng,L"
thoal269,"2024-07-24 10:59 | Phân loại hàng: Đen,M","Tốt giao nhanh , hình ảnh mang tính chất minh họa lên mua, đẹp hhhhahh"
phammytram,"2024-05-14 18:26 | Phân loại hàng: Kem,M","nên mua nhé mọi người owiiii, ổn lắm nèeeee. Sẽ quay lại mua tiếp nhée"
vyqqdqu_tu,"2024-05-15 13:11 | Phân loại hàng: Kem,L",Đúng với mô tả: đúngChất liệu: vảiMàu sắc: kem đenThấy ko phù hợp vs giá tiền vì hình in ko đc đẹp phải thiêu mới đẹp
m*****0,"2024-05-15 10:44 | Phân loại hàng: Đen,M","2024-05-15 10:44 | Phân loại hàng: Đen,M"
t*****2,"2024-05-13 13:44 | Phân loại hàng: Kem,XL","2024-05-13 13:44 | Phân loại hàng: Kem,XL"
thanhtuyen240605,"2024-08-01 13:19 | Phân loại hàng: Đen,L",Áo đẹp vải dày dặn kh xù lông oke nha mng nên mua mình săn còn có 180 2c
jwib408lo4,"2024-05-14 12:15 | Phân loại hàng: Kem,L",Chất liệu: hơi mỏng nhaMàu sắc: trắngĐúng với mô tả: đúngĐẹp nhưng ko thik chất vải thấy mỏng quá
3*****i,"2024-05-14 12:23 | Phân loại hàng: Đen,L","2024-05-14 12:23 | Phân loại hàng: Đen,L"
hnggkhnhh084,"2024-05-13 16:39 | Phân loại hàng: Kem,L","Màu sắc: kemChất liệu: vảiáo đẹp lắm mn ạ, hình in cutii hết chỗ chê nhé, shop đóng bao màu tím sến qué muahahahahaa"
n*****1,"2024-07-14 15:01 | Phân loại hàng: Kem,M","2024-07-14 15:01 | Phân loại hàng: Kem,M"
hoante21,"2024-05-12 12:36 | Phân loại hàng: Đen,L",Chất liệu: cottonMàu sắc: màu đenĐúng với mô tả: giống hìnhÁo đẹp nhưng hình in có vẻ dễ bong với chất áo cảm giác hơi nóng phù hợp với giá
h*****y,"2024-05-11 21:34 | Phân loại hàng: Kem,XL","2024-05-11 21:34 | Phân loại hàng: Kem,XL"
73_lpze3n3,"2024-07-16 13:14 | Phân loại hàng: Kem,XL",Hay sao ý ý ạ ạ à ạ ạ a ạ tại em cảm thấy có cái nào có dịp về đi làm không biết có đi làm về chưa em đi
nguyenhuyen1811_20,"2024-05-10 10:23 | Phân loại hàng: Kem,M","Chất liệu: vảiĐúng với mô tả: okMàu sắc: kemÁo hơi mỏng nhưng mát, phù hợp với giá tiền. Form rộng, lần sau sẽ mua màu tối để khong bị lộ🥹"
phuongthuy09,"2024-07-29 19:55 | Phân loại hàng: Kem,M",Màu sắc: kemĐúng với mô tả: 💯 đỉmChất liệu: okNên mua nhaa
ffkj5_nz4e,"2024-07-19 21:04 | Phân loại hàng: Đen,L",Màu sắc: đenChất liệu: vảiĐúng với mô tả: đúngÁo đẹp lắm. Chất vải đẹp. Hình ảnh chỉ mang tính chất nhận xu
kiwiyumy,"2023-08-13 23:07 | Phân loại hàng: Kem,L","Áo ở 8yo thì khỏi phải chê r
Lần mua này hên ngay 8.8 nè
Chất vải thì ok nè
Tui mua áo ở shop này từ cuối năm ngoái, mua đc mấy lần r nè"
giangnene12,"2023-08-24 21:10 | Phân loại hàng: Kem,M","áo đẹp đúng mẫu
shop đóng gói cẩn thận
giao hàng nhanh 
mình rất ưng"
_*****_,"2023-08-18 09:57 | Phân loại hàng: Trắng,M","2023-08-18 09:57 | Phân loại hàng: Trắng,M"
t*****3,"2023-11-08 19:04 | Phân loại hàng: Trắng,M","2023-11-08 19:04 | Phân loại hàng: Trắng,M"
vytho072,"2023-10-18 13:10 | Phân loại hàng: Kem,L",Hình ảnh chỉ mang tính chất nhận xu=)))))))))))))))))))))))
mngnghilth372,"2024-08-09 07:53 | Phân loại hàng: Đen,M",Màu sắc: ddungsĐúng với mô tả: đẹpChất liệu: đẹp
thanh_ngan.huynh,"2024-08-03 19:23 | Phân loại hàng: Kem,M","đẹp lắm nha mn 
rcm là nên mua nha , quá ưng"
h*****x,"2024-08-07 22:56 | Phân loại hàng: Xanh,M","2024-08-07 22:56 | Phân loại hàng: Xanh,M"
2as8watvjb,"2024-08-08 19:33 | Phân loại hàng: Đen,M",Màu sắc: đúngĐúng với mô tả: đúng
xiu3011,"2024-08-08 19:16 | Phân loại hàng: Kem,L",ổn áp
nghiathanh038,"2024-05-22 22:34 | Phân loại hàng: Xanh,L",Đúng với mô tả: oonrsài okee
lyqz1do0e3,"2024-08-08 17:17 | Phân loại hàng: Đen,L",10000000₫
thaidiem942,"2024-06-18 11:54 | Phân loại hàng: Kem,M",Màu sắc: HồngChất liệu: thun ok
hovanan111,"2024-05-24 14:21 | Phân loại hàng: Đen,L",tuỵet vời
tramy2907.8,"2024-08-06 11:49 | Phân loại hàng: Đen,L",Màu sắc: đenĐẹp
5f6d1n9kc7,"2024-08-04 11:04 | Phân loại hàng: Kem,L",Ức
y0as0674_p,"2024-05-29 11:11 | Phân loại hàng: Kem,L",Áo đẹp lắm ạ
czleh9uygh,"2024-05-15 11:37 | Phân loại hàng: Kem,M",Áo đẹp
triuka121,"2024-07-30 22:15 | Phân loại hàng: Kem,L",Sản phẩm tốt
heartbeat.136,"2024-07-25 12:52 | Phân loại hàng: Kem,M",Đẹp
21v1s4joay,"2024-07-17 18:11 | Phân loại hàng: Đen,L",Áo okee đấy
ugiuxqbq9b,"2024-07-12 07:09 | Phân loại hàng: Kem,M",Màu sắc: be
mynguyntr264,"2024-07-08 10:48 | Phân loại hàng: Kem,L",Đẹp mát
thulm383,"2024-06-28 13:51 | Phân loại hàng: Kem,M",Khỏi phải bàn
piat6zdrsp,"2024-06-25 16:12 | Phân loại hàng: Đen,M",OK so với giá tiền . Mình nghĩ nó sẽ dày hơn
xunthin821,"2024-06-23 19:01 | Phân loại hàng: Đen,M",Đẹp vừa ý nha
winrina_ismyluv,"2024-06-20 14:23 | Phân loại hàng: Kem,M",cũng cũng
ththanhh934,"2024-05-27 04:24 | Phân loại hàng: Kem,M",áo dep vaii
hphuonggg07,"2024-05-20 08:47 | Phân loại hàng: Đen,M",Áo khá đẹp
m88pn44yqo,"2024-05-10 09:48 | Phân loại hàng: Đen,XL",Đẹp
p*****2,"2024-05-07 12:03 | Phân loại hàng: Đen,L","2024-05-07 12:03 | Phân loại hàng: Đen,L"
